100	54	-33
96	50	-33
87	43	-33
73	29	-33
54	15	-33
41	8	-33
26	7	-33
19	8	-33
15	7	-33
13	1	-33
11	-7	-33
9	-12	-33
6	-11	-33
4	-12	-33
4	-18	-33
4	-27	-33
3	-33	-33
2	-41	-33
1	-51	-33
1	-58	-33
2	-57	-33
1	-58	-33
0	-64	-33
0	-66	-33
0	-64	-33
0	-64	-33
0	-68	-33
0	-79	-33
0	-82	-33
0	-76	-33
0	-74	-33
0	-78	-33
0	-85	-33
0	-92	-33
0	-96	-33
0	-92	-33
0	-91	-33
0	-95	-33
0	-102	-33
0	-105	-33
0	-103	-33
0	-103	-33
0	-108	-33
0	-116	-33
0	-120	-33
0	-119	-33
0	-116	-33
0	-116	-33
0	-120	-33
0	-128	-33
0	-132	-33
0	-130	-33
0	-130	-33
0	-136	-33
0	-142	-33
0	-144	-33
0	-141	-33
0	-140	-33
0	-144	-33
0	-151	-33
0	-154	-33
0	-152	-33
0	-148	-33
0	-147	-33
0	-151	-33
0	-172	-33
0	-187	-33
0	-196	-33
0	-195	-33
0	-188	-33
0	-184	-33
0	-190	-33
0	-199	-33
0	-204	-33
0	-203	-33
0	-196	-33
0	-192	-33
0	-194	-33
0	-200	-33
0	-202	-33
0	-198	-33
0	-192	-33
0	-190	-33
0	-194	-33
0	-197	-33
0	-193	-33
0	-192	-33
0	-195	-33
0	-199	-33
0	-198	-33
0	-192	-33
0	-188	-33
0	-190	-33
0	-196	-33
0	-199	-33
0	-196	-33
0	-195	-33
0	-198	-33
0	-200	-33
0	-194	-33
0	-192	-33
0	-196	-33
0	-204	-33
0	-208	-33
0	-206	-33
0	-199	-33
0	-194	-33
0	-197	-33
0	-204	-33
0	-207	-33
0	-204	-33
0	-204	-33
0	-211	-33
0	-212	-33
0	-205	-33
0	-201	-33
0	-204	-33
0	-212	-33
0	-216	-33
0	-212	-33
0	-206	-33
0	-201	-33
0	-202	-33
0	-208	-33
0	-210	-33
0	-206	-33
0	-204	-33
0	-208	-33
0	-209	-33
0	-206	-33
0	-205	-33
0	-208	-33
0	-209	-33
0	-204	-33
0	-202	-33
0	-206	-33
0	-212	-33
0	-215	-33
0	-212	-33
0	-205	-33
0	-200	-33
0	-201	-33
0	-206	-33
0	-208	-33
0	-204	-33
0	-202	-33
0	-206	-33
0	-213	-33
0	-216	-33
0	-212	-33
0	-204	-33
0	-200	-33
0	-202	-33
0	-208	-33
0	-211	-33
0	-207	-33
0	-206	-33
0	-209	-33
0	-215	-33
0	-218	-33
0	-214	-33
0	-212	-33
0	-214	-33
0	-221	-33
0	-224	-33
0	-221	-33
0	-215	-33
0	-212	-33
0	-216	-33
0	-222	-33
0	-224	-33
0	-220	-33
0	-218	-33
0	-221	-33
0	-225	-33
0	-224	-33
0	-217	-33
0	-213	-33
0	-215	-33
0	-220	-33
0	-222	-33
0	-218	-33
0	-214	-33
0	-214	-33
0	-219	-33
0	-220	-33
0	-215	-33
