0	2	0
0	8	-11
4	11	-28
13	8	-51
24	0	-73
36	-3	-97
49	0	-117
65	7	-133
79	12	-143
96	10	-147
113	4	-146
129	1	-142
144	4	-138
161	8	-133
182	8	-129
205	-1	-129
233	-1	-130
248	6	-130
266	10	-130
282	9	-130
296	4	-130
309	2	-130
324	6	-130
340	10	-130
354	10	-130
369	7	-130
383	6	-130
396	10	-130
410	12	-130
420	9	-130
427	7	-130
431	8	-130
434	14	-130
436	17	-130
440	14	-130
444	8	-130
446	6	-130
