0.6197080612182617	0	255.41683694319573	251.51301279223642	257.3354321694333	
0.7325639724731445	-4	250.93583980384142	256.34980149977946	257.3354321694333	
0.8449475765228271	-6	255.41683694319573	261.18659020732247	257.3354321694333	
0.9634690284729004	-9	255.41683694319573	256.34980149977946	257.3354321694333	
1.0749106407165527	-12	259.8978340825501	261.18659020732247	260.4736691471093	
1.1850364208221436	-14	255.41683694319573	256.34980149977946	257.3354321694333	
1.296675682067871	-17	268.8598283612587	266.0233789148655	263.6119061247854	
1.4094147682189941	-20	259.8978340825501	261.18659020732247	263.6119061247854	
1.5255074501037598	-23	255.41683694319573	256.34980149977946	254.19719519175732	
1.6388700008392334	-25	268.8598283612587	266.0233789148655	260.4736691471093	
1.7524995803833008	-28	259.8978340825501	261.18659020732247	263.6119061247854	
1.8628475666046143	-30	259.8978340825501	261.18659020732247	260.4736691471093	
1.9785335063934326	-33	264.37883122190436	266.0233789148655	266.7501431024614	
2.096315383911133	-36	268.8598283612587	266.0233789148655	266.7501431024614	
2.2082462310791016	-38	264.37883122190436	266.0233789148655	263.6119061247854	
2.3265717029571533	-40	264.37883122190436	270.8601676224085	266.7501431024614	
2.438880205154419	-43	268.8598283612587	270.8601676224085	266.7501431024614	
2.5555334091186523	-46	268.8598283612587	270.8601676224085	266.7501431024614	
2.6714158058166504	-48	268.8598283612587	270.8601676224085	266.7501431024614	
2.7830235958099365	-50	268.8598283612587	266.0233789148655	263.6119061247854	
2.8965511322021484	-53	268.8598283612587	270.8601676224085	266.7501431024614	
3.0096166133880615	-55	268.8598283612587	270.8601676224085	266.7501431024614	
3.1204965114593506	-58	273.340825500613	270.8601676224085	266.7501431024614	
3.2302091121673584	-60	268.8598283612587	270.8601676224085	266.7501431024614	
3.3406972885131836	-62	268.8598283612587	270.8601676224085	266.7501431024614	
3.4513349533081055	-64	273.340825500613	275.6969563299515	263.6119061247854	
3.561047077178955	-67	268.8598283612587	275.6969563299515	266.7501431024614	
3.6762001514434814	-69	273.340825500613	275.6969563299515	269.8883800801374	
3.7862157821655273	-72	273.340825500613	270.8601676224085	266.7501431024614	
3.8986876010894775	-74	273.340825500613	275.6969563299515	269.8883800801374	
4.008794784545898	-76	273.340825500613	270.8601676224085	266.7501431024614	
4.120725154876709	-78	268.8598283612587	270.8601676224085	266.7501431024614	
4.232580900192261	-81	268.8598283612587	270.8601676224085	269.8883800801374	
4.346086025238037	-83	273.340825500613	275.6969563299515	269.8883800801374	
4.457694053649902	-85	273.340825500613	275.6969563299515	269.8883800801374	
4.570625305175781	-87	273.340825500613	275.6969563299515	269.8883800801374	
4.691237211227417	-90	277.8218226399673	275.6969563299515	273.0266170578134	
4.805171012878418	-92	282.3028197793216	275.6969563299515	269.8883800801374	
4.916738748550415	-95	277.8218226399673	280.5337450374945	273.0266170578134	
5.0286219120025635	-97	286.78381691867594	275.6969563299515	269.8883800801374	
5.138962030410767	-100	291.26481405803025	280.5337450374945	266.7501431024614	
5.25009560585022	-102	295.74581119738457	280.5337450374945	260.4736691471093	
5.3794145584106445	-105	300.2268083367388	275.6969563299515	257.3354321694333	
5.491150379180908	-107	300.2268083367388	280.5337450374945	247.92072123640529	
5.6053080558776855	-110	300.2268083367388	285.3705337450375	247.92072123640529	
5.716516733169556	-112	304.7078054760932	280.5337450374945	232.2295363480252	
5.8283398151397705	-115	309.18880261544746	280.5337450374945	222.81482541499713	
5.940248250961304	-117	318.1507968941561	275.6969563299515	210.2618775042931	
6.053466558456421	-120	318.1507968941561	270.8601676224085	197.708929593589	
6.169508695602417	-122	322.63179403351046	266.0233789148655	185.15598168288494	
6.280899524688721	-124	331.59378831221903	261.18659020732247	169.46479679450488	
6.391707897186279	-126	340.55578259092766	256.34980149977946	144.35890097309672	
6.506021022796631	-129	340.55578259092766	261.18659020732247	144.35890097309672	
6.621368169784546	-131	358.4797711483449	270.8601676224085	131.8059530623927	
6.741081476211548	-134	385.36575398447076	280.5337450374945	128.66771608471666	
6.852110385894775	-136	380.88475684511644	275.6969563299515	122.39124212936463	
6.970376491546631	-138	389.8467511238251	270.8601676224085	116.1147681740126	
7.080892324447632	-141	394.3277482631794	275.6969563299515	103.56182026330853	
7.191375732421875	-143	394.3277482631794	275.6969563299515	97.2853463079565	
7.301233291625977	-145	403.289742541888	270.8601676224085	84.73239839725244	
7.41315770149231	-148	403.289742541888	270.8601676224085	87.87063537492845	
7.523688316345215	-150	398.80874540253376	266.0233789148655	84.73239839725244	
7.637709856033325	-152	398.80874540253376	266.0233789148655	78.45592444190041	
7.748130798339844	-155	407.7707396812424	270.8601676224085	78.45592444190041	
7.858996868133545	-157	407.7707396812424	270.8601676224085	78.45592444190041	
7.971011161804199	-159	412.25173682059665	275.6969563299515	78.45592444190041	
8.085007429122925	-161	407.7707396812424	270.8601676224085	78.45592444190041	
8.195273160934448	-164	412.25173682059665	275.6969563299515	75.31768746422438	
8.306601524353027	-165	407.7707396812424	270.8601676224085	75.31768746422438	
8.41805362701416	-168	407.7707396812424	275.6969563299515	75.31768746422438	
8.529292583465576	-170	407.7707396812424	270.8601676224085	75.31768746422438	
8.63914704322815	-171	412.25173682059665	275.6969563299515	78.45592444190041	
8.74879765510559	-173	398.80874540253376	270.8601676224085	65.90297653119634	
8.86253046989441	-175	430.1757253780139	266.0233789148655	72.17945048654836	
8.979693174362183	-178	430.1757253780139	266.0233789148655	62.76473955352032	
9.089648485183716	-180	434.6567225173682	266.0233789148655	62.76473955352032	
9.200255393981934	-182	430.1757253780139	266.0233789148655	72.17945048654836	
9.314394235610962	-184	439.13771965672254	275.6969563299515	84.73239839725244	
9.42759919166565	-186	439.13771965672254	280.5337450374945	87.87063537492845	
9.541130065917969	-188	434.6567225173682	280.5337450374945	97.2853463079565	
9.652288675308228	-190	434.6567225173682	280.5337450374945	97.2853463079565	
9.761203527450562	-193	425.6947282386596	275.6969563299515	116.1147681740126	
9.873042345046997	-195	394.3277482631794	280.5337450374945	131.8059530623927	
9.986290693283081	-197	389.8467511238251	285.3705337450375	131.8059530623927	
10.09872841835022	-199	385.36575398447076	285.3705337450375	169.46479679450488	
10.20847463607788	-201	394.3277482631794	304.71768857520954	197.708929593589	
10.318549156188965	-204	389.8467511238251	304.71768857520954	200.84716657126503	
10.428961753845215	-205	358.4797711483449	295.0441111601235	210.2618775042931	
10.54068636894226	-208	358.4797711483449	295.0441111601235	210.2618775042931	
10.652922630310059	-210	345.036779730282	299.8808998676665	225.95306239267313	
