0.026165008544921875	0.0	0.0	0.0
0.041484832763671875	0.0	0.0	0.0
0.05369281768798828	0.0	0.0	0.0
0.06616377830505371	-0.4	0.0	0.0
0.08092641830444336	-1.4	0.0	0.0
0.09404921531677246	-2.4	0.0	0.0
0.10633039474487305	-3.6	0.0	0.0
0.13206863403320312	-6.4	0.0	0.0
0.1460261344909668	-8.4	0.0	0.0
0.16004610061645508	-10.2	0.0	0.0
0.17300057411193848	-11.8	0.0	0.0
0.18832874298095703	-14.0	0.0	0.0
0.20081615447998047	-15.8	0.0	0.0
0.21388030052185059	-17.4	0.0	0.0
0.22704672813415527	-19.6	0.0	0.0
0.2426598072052002	-22.0	0.0	0.0
0.2555363178253174	-23.6	0.0	0.0
0.26877737045288086	-25.8	0.0	0.0
0.2815217971801758	-27.8	0.0	0.0
0.2950410842895508	-29.6	0.0	0.0
0.30774664878845215	-31.8	0.0	0.0
0.3209550380706787	-33.6	0.0	0.0
0.3335275650024414	-35.8	0.0	0.0
0.34677648544311523	-37.8	0.0	0.0
0.3600196838378906	-39.6	0.0	0.0
0.37212538719177246	-41.6	0.0	0.0
0.3858311176300049	-43.6	0.0	0.0
0.3995633125305176	-45.6	0.0	0.0
0.4121241569519043	-47.2	0.0	0.0
0.42893028259277344	-49.6	0.0	0.0
0.4426448345184326	-51.6	0.0	0.0
0.4556546211242676	-53.2	0.0	0.0
0.468966007232666	-55.2	0.0	0.0
0.4810655117034912	-56.8	0.0	0.0
0.49544811248779297	-58.4	0.0	0.0
0.5083107948303223	-59.4	0.0	0.0
0.5208916664123535	-61.0	0.0	0.0
0.5329394340515137	-62.2	0.0	0.0
0.546804666519165	-63.6	0.0	0.0
0.5601732730865479	-65.0	0.0	0.0
0.5727133750915527	-66.0	0.0	0.0
0.5846850872039795	-67.2	0.0	0.0
0.5990853309631348	-68.6	0.0	0.0
0.6119034290313721	-69.4	0.0	0.0
0.6237702369689941	-70.2	0.0	0.0
0.6363012790679932	-71.6	0.0	0.0
0.650256872177124	-72.6	0.0	0.0
0.6626570224761963	-73.2	0.0	0.0
0.678504228591919	-74.2	0.0	0.0
0.696666955947876	-75.6	0.0	0.0
0.7141106128692627	-76.8	0.0	0.0
0.7308633327484131	-77.8	0.0	0.0
0.750070333480835	-78.2	0.0	0.0
0.766714334487915	-78.8	0.0	0.0
0.779991865158081	-79.4	0.0	0.0
0.7919838428497314	-80.0	0.0	0.0
0.8062601089477539	-80.4	0.0	0.0
0.8247566223144531	-80.8	0.0	0.0
0.8370711803436279	-81.0	0.0	0.0
0.852168083190918	-81.6	0.0	0.0
0.865027666091919	-82.4	0.0	0.0
0.87845778465271	-82.8	0.0	0.0
0.8904087543487549	-82.8	0.0	0.0
0.9049801826477051	-82.8	0.0	0.0
0.9171059131622314	-83.2	0.0	0.0
0.930905818939209	-83.8	0.0	0.0
0.9438591003417969	-84.2	0.0	0.0
0.9570071697235107	-84.4	0.0	0.0
0.9702856540679932	-84.4	0.0	0.0
0.9830701351165771	-84.6	0.0	0.0
0.9973645210266113	-85.2	0.0	0.0
1.011516809463501	-85.6	0.0	0.0
1.0241305828094482	-85.8	0.0	0.0
1.0362627506256104	-85.8	0.0	0.0
1.0508811473846436	-86.0	0.0	0.0
1.0639169216156006	-86.4	0.0	0.0
1.0761518478393555	-86.8	0.0	0.0
1.0898702144622803	-86.8	0.0	0.0
1.104247808456421	-86.8	0.0	0.0
1.1163914203643799	-86.8	0.0	0.0
1.1295547485351562	-87.0	0.0	0.0
1.141958475112915	-87.4	0.0	0.0
1.1556994915008545	-87.8	0.0	0.0
1.1689648628234863	-87.8	0.0	0.0
1.181603193283081	-87.6	0.0	0.0
1.193495512008667	-87.8	0.0	0.0
1.20827054977417	-88.0	0.0	0.0
1.2242522239685059	-88.0	0.0	0.0
1.2410705089569092	-88.0	0.0	0.0
1.255892276763916	-88.0	0.0	0.0
1.270019292831421	-88.4	0.0	0.0
1.2823684215545654	-88.8	0.0	0.0
1.2945427894592285	-88.8	0.0	0.0
1.3099286556243896	-88.6	0.0	0.0
1.3221826553344727	-88.4	0.0	0.0
1.3338923454284668	-88.4	0.0	0.0
1.34604811668396	-88.8	0.0	0.0
1.361520528793335	-88.8	0.0	0.0
1.3741159439086914	-88.8	0.0	0.0
1.3863131999969482	-88.6	0.0	0.0
1.3996474742889404	-88.8	0.0	0.0
1.4229333400726318	-89.4	0.0	0.0
1.4354383945465088	-89.6	0.2	0.0
1.4482464790344238	-89.6	0.8	0.0
1.462153673171997	-89.8	1.6	0.0
1.475475549697876	-89.8	2.4	0.0
1.488440752029419	-89.8	3.2	0.0
1.5008559226989746	-89.6	3.6	0.0
1.514777421951294	-89.6	3.4	0.0
1.5270161628723145	-89.6	3.6	0.0
1.5401344299316406	-89.6	4.0	0.0
1.5527400970458984	-89.6	4.6	0.0
1.5668251514434814	-89.6	5.0	0.0
1.5798590183258057	-89.6	5.2	0.0
